"loc_year_month","date.x","year.x","month.x","lat.x","long.x","loc_name.x","loc_code.x","mosq_species.x","host_species","host_common","host_method","BIOL3070_seqID","agency_pool_num","mosq_species.y","num_count","date.y","year.y","month.y","lat.y","long.y","loc_code.y","loc_name.y","test_status"
"site032_2018.07",18-07-11,2018,7,40.77368687,-111.9200176,"Fair Park",32,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ229",452,"Cx_tarsalis",65,2018-07-17,2018,7,-111.922979,40.772317,32,"Fair Park","Negative"
"site032_2018.07",18-07-11,2018,7,40.77368687,-111.9200176,"Fair Park",32,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ228",471,"Cx_pipiens_sl",12,2018-07-19,2018,7,-111.922979,40.772317,32,"Fair Park","Negative"
"site032_2018.07",18-07-11,2018,7,40.77368687,-111.9200176,"Fair Park",32,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ228",230,"Cx_tarsalis",46,2018-07-03,2018,7,-111.922979,40.772317,32,"Fair Park","Negative"
"site032_2018.07",18-07-11,2018,7,40.77368687,-111.9200176,"Fair Park",32,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","SQ228",452,"Cx_tarsalis",65,2018-07-17,2018,7,-111.922979,40.772317,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","",85,"Cx_tarsalis",100,2020-07-09,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","",86,"Cx_tarsalis",100,2020-07-09,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","",169,"Cx_tarsalis",100,2020-07-14,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","",181,"Cx_tarsalis",100,2020-07-30,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","",180,"Cx_tarsalis",100,2020-07-30,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","",182,"Cx_pipiens_sl",40,2020-07-30,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Streptopelia_decaocto","Eurasian_collared_dove","SPAdes","",170,"Cx_tarsalis",100,2020-07-14,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ150",85,"Cx_tarsalis",100,2020-07-09,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ150",86,"Cx_tarsalis",100,2020-07-09,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ150",169,"Cx_tarsalis",100,2020-07-14,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ150",181,"Cx_tarsalis",100,2020-07-30,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ150",180,"Cx_tarsalis",100,2020-07-30,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ150",182,"Cx_pipiens_sl",40,2020-07-30,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2020.07",20-07-09,2020,7,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ150",170,"Cx_tarsalis",100,2020-07-14,2020,7,-111.920029,40.772369,32,"Fair Park","Negative"
"site032_2021.06",21-06-23,2021,6,40.7753759,-111.92019,"Fire Station 7",32,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ079",102,"Cx_pipiens_sl",35,2021-06-29,2021,6,-111.920029,40.772369,32,"Fair Park","Negative"
"site033_2018.07",18-07-11,2018,7,40.72467,-111.928102,"Quality Tire",33,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ230",594,"Cx_pipiens_sl",63,2018-07-31,2018,7,-111.931808,40.727647,33,"Glendale Golf Course","Negative"
"site033_2018.07",18-07-11,2018,7,40.72467,-111.928102,"Quality Tire",33,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ230",404,"Cx_pipiens_sl",17,2018-07-17,2018,7,-111.931808,40.727647,33,"Glendale Golf Course","Negative"
"site033_2018.07",18-07-11,2018,7,40.72467,-111.928102,"Quality Tire",33,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ230",414,"Cx_tarsalis",100,2018-07-17,2018,7,-111.931808,40.727647,33,"Glendale Golf Course","Negative"
"site033_2018.07",18-07-11,2018,7,40.72467,-111.928102,"Quality Tire",33,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ230",497,"Cx_pipiens_sl",75,2018-07-26,2018,7,-111.931808,40.727647,33,"Glendale Golf Course","Negative"
"site033_2018.07",18-07-11,2018,7,40.72467,-111.928102,"Quality Tire",33,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ230",211,"Cx_pipiens_sl",11,2018-07-03,2018,7,-111.931808,40.727647,33,"Glendale Golf Course","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",524,"Cx_pipiens_sl",19,2018-07-26,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",677,"Cx_pipiens_sl",19,2018-07-31,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",264,"Cx_tarsalis",60,2018-07-03,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",262,"Cx_pipiens_sl",55,2018-07-03,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",525,"Cx_tarsalis",100,2018-07-26,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",447,"Cx_tarsalis",100,2018-07-17,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",676,"Cx_pipiens_sl",100,2018-07-31,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",316,"Cx_pipiens_sl",100,2018-07-10,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",315,"Cx_tarsalis",21,2018-07-10,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",263,"Cx_tarsalis",100,2018-07-03,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",317,"Cx_pipiens_sl",95,2018-07-10,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",678,"Cx_tarsalis",100,2018-07-31,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",526,"Cx_tarsalis",28,2018-07-26,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",448,"Cx_tarsalis",41,2018-07-17,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",446,"Cx_pipiens_sl",92,2018-07-17,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-11,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.SPAdes.2028","",523,"Cx_pipiens_sl",100,2018-07-26,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",524,"Cx_pipiens_sl",19,2018-07-26,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",677,"Cx_pipiens_sl",19,2018-07-31,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",264,"Cx_tarsalis",60,2018-07-03,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",262,"Cx_pipiens_sl",55,2018-07-03,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",525,"Cx_tarsalis",100,2018-07-26,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",447,"Cx_tarsalis",100,2018-07-17,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",676,"Cx_pipiens_sl",100,2018-07-31,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",316,"Cx_pipiens_sl",100,2018-07-10,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",315,"Cx_tarsalis",21,2018-07-10,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",263,"Cx_tarsalis",100,2018-07-03,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",317,"Cx_pipiens_sl",95,2018-07-10,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",678,"Cx_tarsalis",100,2018-07-31,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",526,"Cx_tarsalis",28,2018-07-26,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",448,"Cx_tarsalis",41,2018-07-17,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",446,"Cx_pipiens_sl",92,2018-07-17,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2018.07",18-07-02,2018,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ185",523,"Cx_pipiens_sl",100,2018-07-26,2018,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2020.07",20-07-14,2020,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Zenaida_macroura","Mourning_dove","Sanger","",158,"Cx_tarsalis",100,2020-07-14,2020,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2020.07",20-07-14,2020,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Zenaida_macroura","Mourning_dove","Sanger","",157,"Cx_tarsalis",100,2020-07-14,2020,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2020.07",20-07-09,2020,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",158,"Cx_tarsalis",100,2020-07-14,2020,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2020.07",20-07-09,2020,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","NPS.BWAmem.2024","",157,"Cx_tarsalis",100,2020-07-14,2020,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2020.07",20-07-14,2020,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ164",158,"Cx_tarsalis",100,2020-07-14,2020,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2020.07",20-07-14,2020,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Tyrannus_verticalis","Western_kingbird","SPAdes","SQ164",157,"Cx_tarsalis",100,2020-07-14,2020,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2020.07",20-07-14,2020,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Zenaida_macroura","Mourning_dove","SPAdes","",158,"Cx_tarsalis",100,2020-07-14,2020,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site034_2020.07",20-07-14,2020,7,40.77151937,-111.9774491,"Wingpointe",34,"Cx_pipiens_sl","Zenaida_macroura","Mourning_dove","SPAdes","",157,"Cx_tarsalis",100,2020-07-14,2020,7,-111.97708,40.771529,34,"Wingpointe","Negative"
"site038_2018.06",18-06-18,2018,6,40.74067,-112.035159,"ET Tech",38,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ162",35,"Cx_tarsalis",26,2018-06-14,2018,6,-112.046526,40.740405,38,"ET Tech","Negative"
"site038_2018.06",18-06-18,2018,6,40.74067,-112.035159,"ET Tech",38,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ162",147,"Cx_pipiens_sl",17,2018-06-26,2018,6,-112.046526,40.740405,38,"ET Tech","Negative"
"site038_2018.06",18-06-18,2018,6,40.74067,-112.035159,"ET Tech",38,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ162",51,"Cx_tarsalis",40,2018-06-19,2018,6,-112.046526,40.740405,38,"ET Tech","Negative"
"site038_2018.06",18-06-18,2018,6,40.74067,-112.035159,"ET Tech",38,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ162",144,"Cx_tarsalis",100,2018-06-26,2018,6,-112.046526,40.740405,38,"ET Tech","Negative"
"site038_2018.06",18-06-18,2018,6,40.74067,-112.035159,"ET Tech",38,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ162",145,"Cx_tarsalis",37,2018-06-26,2018,6,-112.046526,40.740405,38,"ET Tech","Negative"
"site038_2018.06",18-06-18,2018,6,40.74067,-112.035159,"ET Tech",38,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ162",112,"Cx_pipiens_sl",16,2018-06-21,2018,6,-112.046526,40.740405,38,"ET Tech","Negative"
"site038_2018.06",18-06-18,2018,6,40.74067,-112.035159,"ET Tech",38,"Cx_pipiens_sl","Passer_domesticus","House_sparrow","SPAdes","SQ162",198,"Cx_pipiens_sl",20,2018-06-28,2018,6,-112.046526,40.740405,38,"ET Tech","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",458,"Cx_pipiens_sl",10,2018-07-19,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",250,"Cx_tarsalis",50,2018-07-03,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",249,"Cx_tarsalis",100,2018-07-03,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",568,"Cx_tarsalis",100,2018-07-26,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",429,"Cx_tarsalis",31,2018-07-17,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",324,"Cx_tarsalis",30,2018-07-10,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",684,"Cx_pipiens_sl",20,2018-07-31,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",323,"Cx_tarsalis",100,2018-07-10,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",682,"Cx_tarsalis",100,2018-07-31,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",569,"Cx_tarsalis",100,2018-07-26,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",567,"Cx_pipiens_sl",19,2018-07-26,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site054_2018.07",18-07-01,2018,7,40.783556,-112.067639,"Conveyor Belt Resting Box",54,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ246",683,"Cx_tarsalis",62,2018-07-31,2018,7,-112.06171,40.78772,54,"Goat Farm","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ181",164,"Cx_tarsalis",100,2020-07-14,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ181",190,"Cx_pipiens_sl",90,2020-07-30,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ181",37,"Cx_pipiens_sl",100,2020-07-07,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ181",189,"Cx_tarsalis",100,2020-07-30,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ181",162,"Cx_pipiens_sl",59,2020-07-14,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ181",188,"Cx_tarsalis",100,2020-07-30,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ181",33,"Cx_tarsalis",66,2020-07-07,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Haemorhous_mexicanus","House_finch","SPAdes","SQ181",163,"Cx_tarsalis",100,2020-07-14,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Pica_hudsonia","Black-billed_magpie","SPAdes","SQ182",164,"Cx_tarsalis",100,2020-07-14,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Pica_hudsonia","Black-billed_magpie","SPAdes","SQ182",190,"Cx_pipiens_sl",90,2020-07-30,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Pica_hudsonia","Black-billed_magpie","SPAdes","SQ182",37,"Cx_pipiens_sl",100,2020-07-07,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Pica_hudsonia","Black-billed_magpie","SPAdes","SQ182",189,"Cx_tarsalis",100,2020-07-30,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Pica_hudsonia","Black-billed_magpie","SPAdes","SQ182",162,"Cx_pipiens_sl",59,2020-07-14,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Pica_hudsonia","Black-billed_magpie","SPAdes","SQ182",188,"Cx_tarsalis",100,2020-07-30,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Pica_hudsonia","Black-billed_magpie","SPAdes","SQ182",33,"Cx_tarsalis",66,2020-07-07,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
"site060_2020.07",20-07-21,2020,7,40.74804853,-111.9678782,"Keto",60,"Cx_pipiens_sl","Pica_hudsonia","Black-billed_magpie","SPAdes","SQ182",163,"Cx_tarsalis",100,2020-07-14,2020,7,-111.967566,40.747503,60,"KETO Pumps","Negative"
